ID,name,gender,restrictedZone,type,Lng,Lat
45066,Kismet Park Primary School,CoEd,FALSE,Primary,144.7289543,-37.5645123
44525,Mitcham Primary School,CoEd,FALSE,Primary,145.192639,-37.809051
45065,Albanvale Primary School,CoEd,FALSE,Primary,144.7747198,-37.7445744
44524,Moonee Ponds West Primary School,CoEd,FALSE,Primary,144.909159,-37.768905
45064,Jells Park Primary School,CoEd,FALSE,Primary,145.1927879,-37.902786
45070,Bethal Primary School,CoEd,FALSE,Primary,144.91785,-37.65993
44521,Carnegie Primary School,CoEd,TRUE,Primary,145.054456,-37.890819
45068,Apollo Parkways Primary School,CoEd,FALSE,Primary,145.1097393,-37.6880826
44519,Elsternwick Primary School,CoEd,FALSE,Primary,144.9974681,-37.8979765
45059,Serpell Primary School,CoEd,FALSE,Primary,145.155184,-37.7698306
44516,Moreland Primary School,CoEd,FALSE,Primary,144.9662519,-37.7550151
44515,Yarraville West Primary School,CoEd,TRUE,Primary,144.8848916,-37.8153756
44513,Middle Park Primary School,CoEd,FALSE,Primary,144.9576426,-37.8475408
45061,Altona Meadows Primary School,CoEd,FALSE,Primary,144.779598,-37.868811
45060,Mount Martha Primary School,CoEd,FALSE,Primary,145.013738,-38.275645
45082,Hastings Westpark Primary School,CoEd,FALSE,Primary,145.1265477,-38.3059216
40623,Hallam Senior Secondary College,CoEd,FALSE,Secondary,145.2756505,-38.0069505
45083,Mossgiel Park Primary School,CoEd,FALSE,Primary,145.267003,-37.968798
44540,St Albans Primary School,CoEd,FALSE,Primary,144.7961462,-37.7392952
40620,Sandringham College,CoEd,FALSE,Secondary,145.0255682,-37.9566125
45087,Milgate Primary School,CoEd,FALSE,Primary,145.1750565,-37.7743529
44536,Research Primary School,CoEd,FALSE,Primary,145.1828151,-37.7030504
45084,Wedge Park Primary School,CoEd,FALSE,Primary,144.554952,-37.676461
44534,Princes Hill Primary School,CoEd,FALSE,Primary,144.968294,-37.780317
45074,Seaford Park Primary School,CoEd,FALSE,Primary,145.154426,-38.104748
45075,Billanook Primary School,CoEd,FALSE,Primary,145.338521,-37.82503552
44532,Auburn Primary School,CoEd,FALSE,Primary,145.0501947,-37.8202344
45072,Cranbourne West Primary School,CoEd,FALSE,Primary,145.267782,-38.102743
44533,Mentone Primary School,CoEd,FALSE,Primary,145.0693988,-37.9831004
45073,Patterson Lakes Primary School,CoEd,FALSE,Primary,145.1445038,-38.0695851
45078,Templeton Primary School,CoEd,FALSE,Primary,145.2321192,-37.8608513
44531,Port Melbourne Primary School,CoEd,TRUE,Primary,144.9329692,-37.8359219
45079,Sunbury Heights Primary School,CoEd,FALSE,Primary,144.7043323,-37.5805854
45076,Chirnside Park Primary School,CoEd,FALSE,Primary,145.3120744,-37.7499423
44529,Blackburn Primary School,CoEd,FALSE,Primary,145.157244,-37.817221
45284,Springvale Rise Primary School (interim name) Springvale Road Campus,CoEd,FALSE,Primary,145.1525748,-37.9516278
45285,Spring Parks Primary School,CoEd,FALSE,Primary,145.140322,-37.959044
45286,Spring Parks Primary School Valley Campus,CoEd,FALSE,Primary,145.140093,-37.963831
45287,Keilor Views Primary School,CoEd,FALSE,Primary,144.8088116,-37.7171542
44291,Epping Primary School,CoEd,FALSE,Primary,145.0411295,-37.650067
45280,Lyndale Greens Primary School,CoEd,FALSE,Primary,145.204346,-37.964907
44292,St Kilda Primary School,CoEd,FALSE,Primary,144.989018,-37.870187
